vessel_name,full_date,scheduled_departure,avg_temperature,avg_dew_point_temperature,avg_relative_humidity,avg_wind_direction,avg_wind_speed,avg_visibility,avg_station_pressure,delay_indicator
Coastal Celebration,2017/3/10,16:00:00,8.95,2,61.5,255,16,24.1,102.405,1
Skee Queen,2017/3/10,17:00:00,8.9,1.5,59.5,260,12,24.1,102.435,0
Coastal Reissance,2017/3/10,17:00:00,8.9,1.5,59.5,260,12,24.1,102.435,0
Queen of Cumberland,2017/3/10,18:30:00,8.55,1.6,61.5,285,7.5,24.1,102.44,0
Mayne Queen,2017/3/10,19:40:00,8.1,2.35,67,280,6,24.1,102.445,0
Skee Queen,2017/3/10,19:00:00,8.1,2.35,67,280,6,24.1,102.445,0
Spirit of Vancouver Island,2017/3/10,19:00:00,8.1,2.35,67,280,6,24.1,102.445,0
Skee Queen,2017/3/10,21:00:00,7.6,1.3,64,340,5,24.1,102.45,0
Coastal Reissance,2017/3/10,21:00:00,7.6,1.3,64,340,5,24.1,102.45,0
Queen of Cumberland,2017/3/11,5:50:00,6,3.3,83,360,14,24.1,101.58,0
Mayne Queen,2017/3/11,5:40:00,6,3.3,83,360,14,24.1,101.58,0
Skee Queen,2017/3/11,7:00:00,6.1,3.8,85,350,11,24.1,101.42,0
Spirit of Vancouver Island,2017/3/11,7:00:00,6.1,3.8,85,350,11,24.1,101.42,0
Coastal Celebration,2017/3/11,8:00:00,6.35,3.8,83.5,185,11,24.1,101.31,0
Mayne Queen,2017/3/11,8:15:00,6.35,3.8,83.5,185,11,24.1,101.31,0
Skee Queen,2017/3/11,9:00:00,6.45,3.8,83,175,11.5,21.7,101.235,0
Queen of Cumberland,2017/3/11,9:35:00,6.45,3.8,83,175,11.5,21.7,101.235,0
Coastal Reissance,2017/3/11,9:00:00,6.45,3.8,83,175,11.5,21.7,101.235,0
Skee Queen,2017/3/11,11:00:00,6.35,4.9,90.5,175,11,12.9,101.14,0
Spirit of Vancouver Island,2017/3/11,11:00:00,6.35,4.9,90.5,175,11,12.9,101.14,0
Coastal Reissance,2017/3/11,13:00:00,7.35,6.15,92,30,9.5,20.1,101.05,0
Skee Queen,2017/3/11,13:00:00,7.35,6.15,92,30,9.5,20.1,101.05,0
Queen of Cumberland,2017/3/11,14:30:00,8.35,6.55,88.5,145,7.5,24.1,101.055,0
Spirit of Vancouver Island,2017/3/11,15:00:00,8.95,6.15,82.5,190,4.5,24.1,101.1,0
Skee Queen,2017/3/11,15:00:00,8.95,6.15,82.5,190,4.5,24.1,101.1,0
Mayne Queen,2017/3/11,16:00:00,8.95,5.9,81,175,4.5,20.1,101.145,0
Skee Queen,2017/3/11,17:00:00,9.2,6.65,84,220,13,20.1,101.205,0
Coastal Reissance,2017/3/11,17:00:00,9.2,6.65,84,220,13,20.1,101.205,0
Queen of Cumberland,2017/3/11,18:35:00,9.6,6.75,82.5,240,28.5,24.1,101.31,0
Skee Queen,2017/3/11,19:00:00,9.6,6.4,80.5,245,38,24.1,101.45,0
Mayne Queen,2017/3/11,19:10:00,9.6,6.4,80.5,245,38,24.1,101.45,0
Spirit of Vancouver Island,2017/3/11,19:00:00,9.6,6.4,80.5,245,38,24.1,101.45,0
Skee Queen,2017/3/11,21:00:00,9.3,6.2,81,270,30,24.1,101.71,0
Coastal Reissance,2017/3/11,21:00:00,9.3,6.2,81,270,30,24.1,101.71,0
Queen of Cumberland,2017/3/12,6:25:00,8.3,6.25,87,170,6,24.1,102.355,0
Mayne Queen,2017/3/12,6:00:00,8.3,6.25,87,170,6,24.1,102.355,0
Spirit of Vancouver Island,2017/3/12,7:00:00,8.1,6.4,89,215,5,24.1,102.38,0
Coastal Reissance,2017/3/12,9:00:00,8.45,6.6,88,225,6,24.1,102.445,0
Skee Queen,2017/3/12,9:00:00,8.45,6.6,88,225,6,24.1,102.445,0
Queen of Cumberland,2017/3/12,9:35:00,8.45,6.6,88,225,6,24.1,102.445,0
Skee Queen,2017/3/12,11:00:00,8.6,6.55,87,100,9,20.1,102.475,0
Spirit of Vancouver Island,2017/3/12,11:00:00,8.6,6.55,87,100,9,20.1,102.475,0
Coastal Celebration,2017/3/12,12:00:00,9.1,6.75,85,100,9,20.1,102.475,0
Coastal Reissance,2017/3/12,13:00:00,9.4,6.8,83.5,230,5.5,24.1,102.435,0
Skee Queen,2017/3/12,13:00:00,9.4,6.8,83.5,230,5.5,24.1,102.435,0
Mayne Queen,2017/3/12,14:15:00,9.95,7.05,82,205,2,24.1,102.345,0
Queen of Cumberland,2017/3/12,14:40:00,9.95,7.05,82,205,2,24.1,102.345,0
Spirit of Vancouver Island,2017/3/12,15:00:00,10.4,7.3,81,205,5.5,24.1,102.31,0
Skee Queen,2017/3/12,15:00:00,10.4,7.3,81,205,5.5,24.1,102.31,0
Coastal Celebration,2017/3/12,16:00:00,10.15,7.25,82,205,9.5,24.1,102.26,0
Skee Queen,2017/3/12,17:00:00,9.75,7.2,84,60,10,24.1,102.18,0
Mayne Queen,2017/3/12,17:25:00,9.75,7.2,84,60,10,24.1,102.18,0
Coastal Reissance,2017/3/12,17:00:00,9.75,7.2,84,60,10,24.1,102.18,0
Queen of Cumberland,2017/3/12,18:25:00,9.5,7.1,85,85,10.5,24.1,102.17,0
Skee Queen,2017/3/12,19:00:00,9.35,7.05,85.5,75,10.5,24.1,102.135,0
Mayne Queen,2017/3/12,19:10:00,9.35,7.05,85.5,75,10.5,24.1,102.135,0
Spirit of Vancouver Island,2017/3/12,19:00:00,9.35,7.05,85.5,75,10.5,24.1,102.135,0
Coastal Celebration,2017/3/12,20:00:00,9.3,7.1,86,50,9,24.1,102.1,0
Mayne Queen,2017/3/13,5:10:00,8,7.4,96,335,7.5,12.1,101.665,0
Queen of Cumberland,2017/3/13,5:20:00,8,7.4,96,335,7.5,12.1,101.665,0
Skee Queen,2017/3/13,7:00:00,8.25,7.45,94.5,355,4.5,20.1,101.69,0
Spirit of Vancouver Island,2017/3/13,7:00:00,8.25,7.45,94.5,355,4.5,20.1,101.69,0
Queen of Cumberland,2017/3/13,8:30:00,8.45,7.45,93.5,195,3,18.5,101.665,0
Skee Queen,2017/3/13,9:00:00,8.7,7.7,93.5,45,7,14.5,101.68,0
Coastal Reissance,2017/3/13,9:00:00,8.7,7.7,93.5,45,7,14.5,101.68,0
Mayne Queen,2017/3/13,9:10:00,8.7,7.7,93.5,45,7,14.5,101.68,0
Queen of Cumberland,2017/3/13,10:25:00,9.25,8.1,92.5,60,8,16.1,101.725,0
Skee Queen,2017/3/13,11:00:00,9.75,8.35,91,80,9.5,16.1,101.75,0
Spirit of Vancouver Island,2017/3/13,11:00:00,9.75,8.35,91,80,9.5,16.1,101.75,0
Coastal Reissance,2017/3/13,13:00:00,9.2,8.05,92.5,80,7,21.7,101.7,0
Skee Queen,2017/3/13,13:00:00,9.2,8.05,92.5,80,7,21.7,101.7,0
Queen of Cumberland,2017/3/13,14:15:00,9.25,8.15,93,200,3.5,21.7,101.71,0
Mayne Queen,2017/3/13,14:50:00,9.25,8.15,93,200,3.5,21.7,101.71,0
Spirit of Vancouver Island,2017/3/13,15:00:00,9.7,8.6,93,155,6,19.3,101.705,0
Skee Queen,2017/3/13,15:00:00,9.7,8.6,93,155,6,19.3,101.705,0
Queen of Cumberland,2017/3/13,16:15:00,10,8.9,93,40,6,16.1,101.68,0
Coastal Reissance,2017/3/13,17:00:00,10.05,9.05,93.5,205,5.5,12.9,101.665,0
Skee Queen,2017/3/13,17:00:00,10.05,9.05,93.5,205,5.5,12.9,101.665,0
Queen of Cumberland,2017/3/13,18:30:00,9.95,9.2,95,355,6,8.85,101.655,0
Mayne Queen,2017/3/13,19:40:00,9.55,8.95,96,205,6,4,101.645,0
Spirit of Vancouver Island,2017/3/13,19:00:00,9.55,8.95,96,205,6,4,101.645,0
Skee Queen,2017/3/13,19:00:00,9.55,8.95,96,205,6,4,101.645,0
Mayne Queen,2017/3/14,5:10:00,9,7.9,93,70,10,16.1,100.66,0
Queen of Cumberland,2017/3/14,5:20:00,9,7.9,93,70,10,16.1,100.66,0
Skee Queen,2017/3/14,7:00:00,9.5,8.85,95.5,180,10,20.1,100.615,0
Spirit of Vancouver Island,2017/3/14,7:00:00,9.5,8.85,95.5,180,10,20.1,100.615,0
Queen of Cumberland,2017/3/14,8:30:00,9.95,9.2,95,350,6.5,24.1,100.665,0
Coastal Reissance,2017/3/14,9:00:00,11.05,9.4,89.5,260,7.5,24.1,100.72,0
Skee Queen,2017/3/14,9:00:00,11.05,9.4,89.5,260,7.5,24.1,100.72,0
Mayne Queen,2017/3/14,9:10:00,11.05,9.4,89.5,260,7.5,24.1,100.72,0
Queen of Cumberland,2017/3/14,10:25:00,10.95,9.05,88,155,14,24.1,100.76,0
Spirit of Vancouver Island,2017/3/14,11:00:00,10.25,8.85,91,140,15,24.1,100.805,0
Skee Queen,2017/3/14,11:00:00,10.25,8.85,91,140,15,24.1,100.805,0
Coastal Reissance,2017/3/14,13:00:00,11.65,9.4,86,125,19.5,24.1,100.94,0
Skee Queen,2017/3/14,13:00:00,11.65,9.4,86,125,19.5,24.1,100.94,0
Queen of Cumberland,2017/3/14,14:15:00,12.7,9.25,79.5,170,12,24.1,100.98,0
Mayne Queen,2017/3/14,14:50:00,12.7,9.25,79.5,170,12,24.1,100.98,0
Spirit of Vancouver Island,2017/3/14,15:00:00,13.15,8.85,75,205,9.5,24.1,101.025,0
Skee Queen,2017/3/14,15:00:00,13.15,8.85,75,205,9.5,24.1,101.025,0
Queen of Cumberland,2017/3/14,16:15:00,12.6,8.6,76.5,225,20.5,24.1,101.06,0
Spirit of British Columbia,2017/3/14,17:00:00,12.3,8.2,76,265,28.5,24.1,101.1,0
Skee Queen,2017/3/14,17:00:00,12.3,8.2,76,265,28.5,24.1,101.1,0
Queen of Cumberland,2017/3/14,18:30:00,11.6,7.7,77,265,28,24.1,101.155,0
Mayne Queen,2017/3/14,19:40:00,11,7.25,77.5,265,23.5,24.1,101.195,0
Spirit of Vancouver Island,2017/3/14,19:00:00,11,7.25,77.5,265,23.5,24.1,101.195,0
Skee Queen,2017/3/14,19:00:00,11,7.25,77.5,265,23.5,24.1,101.195,0
Mayne Queen,2017/3/15,5:10:00,7.9,6.85,93,210,6.5,24.1,101.195,0
Queen of Cumberland,2017/3/15,5:20:00,7.9,6.85,93,210,6.5,24.1,101.195,0
Spirit of Vancouver Island,2017/3/15,7:00:00,7.85,6.85,93,300,2.5,24.1,101.145,0
Skee Queen,2017/3/15,7:00:00,7.85,6.85,93,300,2.5,24.1,101.145,0
Queen of Cumberland,2017/3/15,8:30:00,8.45,7,90.5,190,2,24.1,101.13,0
Spirit of British Columbia,2017/3/15,9:00:00,9.2,7.15,87,40,6,24.1,101.08,0
Skee Queen,2017/3/15,9:00:00,9.2,7.15,87,40,6,24.1,101.08,0
Mayne Queen,2017/3/15,9:10:00,9.2,7.15,87,40,6,24.1,101.08,0
Queen of Cumberland,2017/3/15,10:25:00,9.45,7.25,86,75,9,24.1,101.025,0
Spirit of Vancouver Island,2017/3/15,11:00:00,9.7,7.5,86,85,10,24.1,100.97,0
Skee Queen,2017/3/15,11:00:00,9.7,7.5,86,85,10,24.1,100.97,0
Spirit of British Columbia,2017/3/15,13:00:00,10.05,7.3,83,110,15.5,24.1,100.835,0
Skee Queen,2017/3/15,13:00:00,10.05,7.3,83,110,15.5,24.1,100.835,0
Queen of Cumberland,2017/3/15,14:15:00,9.8,7.25,84,110,11,24.1,100.775,0
Mayne Queen,2017/3/15,14:50:00,9.8,7.25,84,110,11,24.1,100.775,0
Spirit of Vancouver Island,2017/3/15,15:00:00,9.7,7.25,84.5,95,7.5,21.7,100.735,0
Skee Queen,2017/3/15,15:00:00,9.7,7.25,84.5,95,7.5,21.7,100.735,0
Queen of Cumberland,2017/3/15,16:15:00,9.55,7.6,87.5,155,5.5,19.3,100.74,0
Skee Queen,2017/3/15,17:00:00,9.05,7.6,90.5,220,5.5,21.7,100.745,0
Spirit of British Columbia,2017/3/15,17:00:00,9.05,7.6,90.5,220,5.5,21.7,100.745,1
Queen of Cumberland,2017/3/15,18:30:00,8.55,7.4,92.5,240,5.5,24.1,100.785,0
Mayne Queen,2017/3/15,19:40:00,8.35,7.35,93.5,265,9,24.1,100.895,0
Skee Queen,2017/3/15,19:00:00,8.35,7.35,93.5,265,9,24.1,100.895,0
Spirit of Vancouver Island,2017/3/15,19:00:00,8.35,7.35,93.5,265,9,24.1,100.895,0
Queen of Cumberland,2017/3/16,5:20:00,6.45,1.95,73,250,22,24.1,102.05,0
Mayne Queen,2017/3/16,5:10:00,6.45,1.95,73,250,22,24.1,102.05,0
Spirit of Vancouver Island,2017/3/16,7:00:00,6.95,3.2,77,175,9,24.1,102.26,0
Skee Queen,2017/3/16,7:00:00,6.95,3.2,77,175,9,24.1,102.26,0
Queen of Cumberland,2017/3/16,8:30:00,6.8,3.8,81,150,12,24.1,102.34,0
Skee Queen,2017/3/16,9:00:00,6.65,3.55,80.5,125,13,24.1,102.39,0
Mayne Queen,2017/3/16,9:10:00,6.65,3.55,80.5,125,13,24.1,102.39,0
Spirit of British Columbia,2017/3/16,9:00:00,6.65,3.55,80.5,125,13,24.1,102.39,0
Queen of Cumberland,2017/3/16,10:25:00,7,3.35,77.5,135,12.5,24.1,102.415,0
Spirit of Vancouver Island,2017/3/16,11:00:00,7.7,3.2,73,140,10,24.1,102.425,0
Skee Queen,2017/3/16,11:00:00,7.7,3.2,73,140,10,24.1,102.425,0
Coastal Celebration,2017/3/16,12:00:00,8.2,3.4,71.5,150,7.5,24.1,102.425,0
Spirit of British Columbia,2017/3/16,13:00:00,8.2,3.4,71.5,170,11,24.1,102.4,0
Skee Queen,2017/3/16,13:00:00,8.2,3.4,71.5,170,11,24.1,102.4,0
Queen of Cumberland,2017/3/16,14:15:00,8.3,3.1,69.5,180,12,24.1,102.39,0
Mayne Queen,2017/3/16,14:50:00,8.3,3.1,69.5,180,12,24.1,102.39,0
Skee Queen,2017/3/16,15:00:00,8.3,3.3,70.5,210,8,24.1,102.375,0
Spirit of Vancouver Island,2017/3/16,15:00:00,8.3,3.3,70.5,210,8,24.1,102.375,0
Queen of Cumberland,2017/3/16,16:15:00,8.3,3.95,74,225,6.5,24.1,102.325,0
Coastal Celebration,2017/3/16,16:00:00,8.3,3.95,74,225,6.5,24.1,102.325,0
Skee Queen,2017/3/16,17:00:00,8.2,4.3,76.5,220,6.5,24.1,102.29,0
Spirit of British Columbia,2017/3/16,17:00:00,8.2,4.3,76.5,220,6.5,24.1,102.29,0
Queen of Cumberland,2017/3/16,18:30:00,7.9,4.3,78,220,4.5,24.1,102.295,0
Mayne Queen,2017/3/16,19:40:00,7.7,3.35,74,290,2,24.1,102.295,0
Spirit of Vancouver Island,2017/3/16,19:00:00,7.7,3.35,74,290,2,24.1,102.295,0
Skee Queen,2017/3/16,19:00:00,7.7,3.35,74,290,2,24.1,102.295,1
Queen of Cumberland,2017/3/17,5:20:00,4.85,2.55,85,190,9,24.1,101.905,0
Mayne Queen,2017/3/17,5:10:00,4.85,2.55,85,190,9,24.1,101.905,0
Skee Queen,2017/3/17,7:00:00,5.25,3.2,86.5,350,6,24.1,101.755,0
Spirit of Vancouver Island,2017/3/17,7:00:00,5.25,3.2,86.5,350,6,24.1,101.755,0
Queen of Cumberland,2017/3/17,8:30:00,5.95,3.15,82,355,8.5,24.1,101.645,0
Spirit of British Columbia,2017/3/17,9:00:00,6.75,2.65,75,190,9.5,24.1,101.535,0
Skee Queen,2017/3/17,9:00:00,6.75,2.65,75,190,9.5,24.1,101.535,0
Mayne Queen,2017/3/17,9:10:00,6.75,2.65,75,190,9.5,24.1,101.535,0
Queen of Cumberland,2017/3/17,10:25:00,7.2,2.3,71,20,9,24.1,101.475,0
Spirit of Vancouver Island,2017/3/17,11:00:00,7.5,1.9,67.5,190,8,24.1,101.425,0
Skee Queen,2017/3/17,11:00:00,7.5,1.9,67.5,190,8,24.1,101.425,0
Coastal Celebration,2017/3/17,12:00:00,7.65,1.55,65,200,7,24.1,101.38,0
Spirit of British Columbia,2017/3/17,13:00:00,7.65,1.3,64,25,8,21.7,101.295,0
Skee Queen,2017/3/17,13:00:00,7.65,1.3,64,25,8,21.7,101.295,0
Mayne Queen,2017/3/17,14:50:00,7.15,2,70,185,12.5,14.5,101.18,0
Queen of New Westminster,2017/3/17,14:00:00,7.15,2,70,185,12.5,14.5,101.18,0
Queen of Cumberland,2017/3/17,14:15:00,7.15,2,70,185,12.5,14.5,101.18,0
Spirit of Vancouver Island,2017/3/17,15:00:00,6.35,3.35,81,350,15,9.7,101.09,0
Skee Queen,2017/3/17,15:00:00,6.35,3.35,81,350,15,9.7,101.09,0
Coastal Celebration,2017/3/17,16:00:00,5.95,4.05,87.5,340,14,9.7,101,0
Queen of Cumberland,2017/3/17,16:15:00,5.95,4.05,87.5,340,14,9.7,101,0
Spirit of British Columbia,2017/3/17,17:00:00,6,4.75,91.5,180,10,9.7,100.91,0
Skee Queen,2017/3/17,17:00:00,6,4.75,91.5,180,10,9.7,100.91,0
Queen of New Westminster,2017/3/17,18:00:00,6.2,4.8,90.5,25,5.5,9.7,100.83,0
Queen of Cumberland,2017/3/17,18:30:00,6.2,4.8,90.5,25,5.5,9.7,100.83,0
Mayne Queen,2017/3/17,19:40:00,6.1,4.7,90.5,195,6,9.7,100.725,0
Skee Queen,2017/3/17,19:00:00,6.1,4.7,90.5,195,6,9.7,100.725,0
Spirit of Vancouver Island,2017/3/17,19:00:00,6.1,4.7,90.5,195,6,9.7,100.725,0
Queen of Cumberland,2017/3/18,5:50:00,7.15,4.9,85.5,270,15.5,24.1,100.32,0
Mayne Queen,2017/3/18,5:40:00,7.15,4.9,85.5,270,15.5,24.1,100.32,0
Spirit of Vancouver Island,2017/3/18,7:00:00,7.2,4.45,82.5,260,19.5,24.1,100.435,0
Skee Queen,2017/3/18,7:00:00,7.2,4.45,82.5,260,19.5,24.1,100.435,0
Coastal Celebration,2017/3/18,8:00:00,6.85,3.65,80,255,30,24.1,100.57,0
Mayne Queen,2017/3/18,8:15:00,6.85,3.65,80,255,30,24.1,100.57,0
Queen of Cumberland,2017/3/18,9:35:00,6.45,1.65,71.5,260,33.5,24.1,100.735,0
Skee Queen,2017/3/18,9:00:00,6.45,1.65,71.5,260,33.5,24.1,100.735,0
Spirit of British Columbia,2017/3/18,9:00:00,6.45,1.65,71.5,260,33.5,24.1,100.735,0
Spirit of Vancouver Island,2017/3/18,11:00:00,7.5,-0.35,57.5,250,43.5,24.1,101.03,1
Skee Queen,2017/3/18,11:00:00,7.5,-0.35,57.5,250,43.5,24.1,101.03,0
Skee Queen,2017/3/18,13:00:00,8.1,-1.55,50.5,255,39,24.1,101.275,0
Spirit of British Columbia,2017/3/18,13:00:00,8.1,-1.55,50.5,255,39,24.1,101.275,0
Queen of Cumberland,2017/3/18,14:30:00,8.3,-2.05,48,255,36,24.1,101.385,0
Skee Queen,2017/3/18,15:00:00,7.65,-1.6,52,255,30.5,24.1,101.525,0
Spirit of Vancouver Island,2017/3/18,15:00:00,7.65,-1.6,52,255,30.5,24.1,101.525,1
Mayne Queen,2017/3/18,16:00:00,6.65,-0.65,59.5,265,29,24.1,101.66,0
Spirit of British Columbia,2017/3/18,17:00:00,6.4,-0.3,62,270,24,24.1,101.77,1
Skee Queen,2017/3/18,17:00:00,6.4,-0.3,62,270,24,24.1,101.77,0
Queen of Cumberland,2017/3/18,18:35:00,6.35,-0.8,60,260,18,24.1,101.875,0
Skee Queen,2017/3/18,19:00:00,6.1,-1.3,59,265,17.5,24.1,101.95,0
Mayne Queen,2017/3/18,19:10:00,6.1,-1.3,59,265,17.5,24.1,101.95,0
Spirit of Vancouver Island,2017/3/18,19:00:00,6.1,-1.3,59,265,17.5,24.1,101.95,0
Queen of Cumberland,2017/3/19,6:25:00,2.3,0.55,88,345,4,24.1,102.56,0
Mayne Queen,2017/3/19,6:00:00,2.3,0.55,88,345,4,24.1,102.56,0
Spirit of Vancouver Island,2017/3/19,7:00:00,2.95,0.8,85.5,360,4,24.1,102.605,0
Skee Queen,2017/3/19,9:00:00,6.35,1.35,70.5,240,4.5,24.1,102.67,0
Queen of Cumberland,2017/3/19,9:35:00,6.35,1.35,70.5,240,4.5,24.1,102.67,0
Spirit of British Columbia,2017/3/19,9:00:00,6.35,1.35,70.5,240,4.5,24.1,102.67,0
Spirit of Vancouver Island,2017/3/19,11:00:00,6.85,2.55,74,135,14,24.1,102.705,0
Skee Queen,2017/3/19,11:00:00,6.85,2.55,74,135,14,24.1,102.705,0
Coastal Celebration,2017/3/19,12:00:00,7.4,2.3,70,125,13.5,24.1,102.68,0
Skee Queen,2017/3/19,13:00:00,8.1,-0.5,55.5,105,14.5,24.1,102.63,0
Spirit of British Columbia,2017/3/19,13:00:00,8.1,-0.5,55.5,105,14.5,24.1,102.63,0
Queen of Cumberland,2017/3/19,14:40:00,8.65,-2.75,44.5,85,14.5,24.1,102.575,0
Queen of New Westminster,2017/3/19,14:00:00,8.65,-2.75,44.5,85,14.5,24.1,102.575,0
Mayne Queen,2017/3/19,14:15:00,8.65,-2.75,44.5,85,14.5,24.1,102.575,0
Spirit of Vancouver Island,2017/3/19,15:00:00,8.85,-1.2,49.5,215,11.5,24.1,102.54,0
Skee Queen,2017/3/19,15:00:00,8.85,-1.2,49.5,215,11.5,24.1,102.54,0
Coastal Celebration,2017/3/19,16:00:00,8.75,-0.3,53,360,14,24.1,102.51,0
Mayne Queen,2017/3/19,17:25:00,8.4,-0.1,55,190,13.5,24.1,102.47,0
Spirit of British Columbia,2017/3/19,17:00:00,8.4,-0.1,55,190,13.5,24.1,102.47,0
Skee Queen,2017/3/19,17:00:00,8.4,-0.1,55,190,13.5,24.1,102.47,0
Queen of Cumberland,2017/3/19,18:25:00,7.7,0.7,61,185,8,24.1,102.455,0
Queen of New Westminster,2017/3/19,18:00:00,7.7,0.7,61,185,8,24.1,102.455,0
Mayne Queen,2017/3/19,19:10:00,6.9,0.6,64,350,6.5,24.1,102.44,0
Skee Queen,2017/3/19,19:00:00,6.9,0.6,64,350,6.5,24.1,102.44,0
Spirit of Vancouver Island,2017/3/19,19:00:00,6.9,0.6,64,350,6.5,24.1,102.44,0
Mayne Queen,2017/3/20,5:10:00,4.85,1.25,77.5,190,17,24.1,101.925,0
Queen of Cumberland,2017/3/20,5:20:00,4.85,1.25,77.5,190,17,24.1,101.925,0
Spirit of Vancouver Island,2017/3/20,7:00:00,5.4,0.7,71.5,185,20,24.1,101.86,0
Skee Queen,2017/3/20,7:00:00,5.4,0.7,71.5,185,20,24.1,101.86,0
Queen of Cumberland,2017/3/20,8:30:00,5.95,0.4,67.5,10,16.5,24.1,101.805,0
Skee Queen,2017/3/20,9:00:00,6.75,0.1,62.5,10,14,24.1,101.76,0
Spirit of British Columbia,2017/3/20,9:00:00,6.75,0.1,62.5,10,14,24.1,101.76,0
Mayne Queen,2017/3/20,9:10:00,6.75,0.1,62.5,10,14,24.1,101.76,0
Queen of Cumberland,2017/3/20,10:25:00,7.7,-0.15,57.5,15,14.5,24.1,101.705,0
Skee Queen,2017/3/20,11:00:00,8.4,-0.25,54.5,15,14.5,24.1,101.635,0
Spirit of Vancouver Island,2017/3/20,11:00:00,8.4,-0.25,54.5,15,14.5,24.1,101.635,0
Coastal Reissance,2017/3/20,12:00:00,8.8,-0.25,53,20,16,24.1,101.555,1
Skee Queen,2017/3/20,13:00:00,9,-0.7,50.5,25,16,24.1,101.465,0
Spirit of British Columbia,2017/3/20,13:00:00,9,-0.7,50.5,25,16,24.1,101.465,0
Mayne Queen,2017/3/20,14:50:00,9.05,-0.8,50,190,17.5,24.1,101.385,0
Queen of Cumberland,2017/3/20,14:15:00,9.05,-0.8,50,190,17.5,24.1,101.385,0
Spirit of Vancouver Island,2017/3/20,15:00:00,9.2,-0.65,50,185,19.5,24.1,101.34,0
Skee Queen,2017/3/20,15:00:00,9.2,-0.65,50,185,19.5,24.1,101.34,0
Queen of Cumberland,2017/3/20,16:15:00,9.25,-0.05,52,185,13.5,24.1,101.295,0
Skee Queen,2017/3/20,17:00:00,9.05,0.9,56.5,190,9,24.1,101.25,0
Spirit of British Columbia,2017/3/20,17:00:00,9.05,0.9,56.5,190,9,24.1,101.25,1
Queen of Cumberland,2017/3/20,18:30:00,8.65,1.45,60.5,30,8,24.1,101.245,0
Mayne Queen,2017/3/20,19:40:00,8.4,1.8,63,200,9.5,24.1,101.235,0
Skee Queen,2017/3/20,19:00:00,8.4,1.8,63,200,9.5,24.1,101.235,0
Spirit of Vancouver Island,2017/3/20,19:00:00,8.4,1.8,63,200,9.5,24.1,101.235,0
Queen of Cumberland,2017/3/21,5:20:00,7.85,5.25,83.5,190,10,24.1,100.62,0
Mayne Queen,2017/3/21,5:10:00,7.85,5.25,83.5,190,10,24.1,100.62,0
Skee Queen,2017/3/21,7:00:00,7.9,5.75,86,20,11.5,24.1,100.61,0
Spirit of Vancouver Island,2017/3/21,7:00:00,7.9,5.75,86,20,11.5,24.1,100.61,0
Queen of Cumberland,2017/3/21,8:30:00,8,6,87,185,11,24.1,100.6,0
Spirit of British Columbia,2017/3/21,9:00:00,8.15,6.15,87,185,13.5,24.1,100.54,0
Skee Queen,2017/3/21,9:00:00,8.15,6.15,87,185,13.5,24.1,100.54,0
Mayne Queen,2017/3/21,9:10:00,8.15,6.15,87,185,13.5,24.1,100.54,0
Queen of Cumberland,2017/3/21,10:25:00,8.3,5.7,83.5,185,19,24.1,100.51,0
Spirit of Vancouver Island,2017/3/21,11:00:00,8.6,5.75,82,190,16,20.1,100.505,0
Skee Queen,2017/3/21,11:00:00,8.6,5.75,82,190,16,20.1,100.505,0
Spirit of British Columbia,2017/3/21,13:00:00,9.85,5.45,74,20,11.5,24.1,100.49,1
Skee Queen,2017/3/21,13:00:00,9.85,5.45,74,20,11.5,24.1,100.49,0
Mayne Queen,2017/3/21,14:50:00,10.4,5.9,73.5,25,10,24.1,100.495,0
Queen of Cumberland,2017/3/21,14:15:00,10.4,5.9,73.5,25,10,24.1,100.495,0
Skee Queen,2017/3/21,15:00:00,10.9,6.5,74,195,11.5,24.1,100.495,0
Spirit of Vancouver Island,2017/3/21,15:00:00,10.9,6.5,74,195,11.5,24.1,100.495,1
Queen of Cumberland,2017/3/21,16:15:00,10.8,6.8,76,195,11,24.1,100.485,0
Spirit of British Columbia,2017/3/21,17:00:00,10.55,6.95,78,20,8.5,24.1,100.505,1
Skee Queen,2017/3/21,17:00:00,10.55,6.95,78,20,8.5,24.1,100.505,0
Queen of Cumberland,2017/3/21,18:30:00,10.2,6.95,80,170,7.5,24.1,100.535,0
Skee Queen,2017/3/21,19:00:00,9.55,6.9,83.5,185,7,24.1,100.53,0
Mayne Queen,2017/3/21,19:40:00,9.55,6.9,83.5,185,7,24.1,100.53,0
Spirit of Vancouver Island,2017/3/21,19:00:00,9.55,6.9,83.5,185,7,24.1,100.53,1
Mayne Queen,2017/3/22,5:10:00,8.8,7.4,91,240,6.5,20.1,100.4,0
Queen of Cumberland,2017/3/22,5:20:00,8.8,7.4,91,240,6.5,20.1,100.4,0
Skee Queen,2017/3/22,7:00:00,8.25,7.35,94,240,5.5,20.1,100.59,0
Coastal Reissance,2017/3/22,7:00:00,8.25,7.35,94,240,5.5,20.1,100.59,0
Queen of Cumberland,2017/3/22,8:30:00,8.6,7.55,93,150,8,24.1,100.655,0
Spirit of British Columbia,2017/3/22,9:00:00,9.2,7.15,87,175,7.5,24.1,100.705,0
Mayne Queen,2017/3/22,9:10:00,9.2,7.15,87,175,7.5,24.1,100.705,0
Skee Queen,2017/3/22,9:00:00,9.2,7.15,87,175,7.5,24.1,100.705,0
